Sivarama Swami,https://sivaramaswami.com/wp-content/uploads/2023/05/srs-homepage-2023-larger.png,"Sivarama Swami is an internationally acknowledged religious leader, theologian, author of 23 books and dozens of articles, and an environmental and human ..."
Smita Krsna Swami,https://mcpa.iskcon.org/wp-content/uploads/2019/08/Board2.jpg,"HH Smita Krishna Swami was born in Sweden in 1952. He joined ISKCON in 1970 in Hamburg, Germany and recieved spiritual initiation from His Divine Grace AC ..."
Sridhama Das,https://www.iskconbangalore.org/wp-content/uploads/2020/01/sridham-krishna-dasa-260x260.jpg,"Contact Us. ISKCON Sri Radha Krishna Temple Hare Krishna Hill, Chord Road, Rajajinagar, Bengaluru 560010, Karnataka, India. Phone: 08023471956. Email: connect@ ..."
Srivas Das,https://mayapurinstitute.org/public/teacherimages/DSCF3105.jpg,Śrīvās Das joined ISKCON in Africa in 1981 and got initiated in 1983. For the next several years he served as Temple President in different temples of ...
Subhaga Swami,https://iskconboston.org/sites/default/files/people_photo/SubhagSwami-sq.jpg,His Holiness has been based in Sridham Mayapur for last 40 years out of his 46 years in ISKCON. He is one of the present gurus and a prominent senior leader of ...
Sundarananda Das,https://www.krishnatemple.com/wp-content/uploads/2022/09/Mentor-Sundarananda.jpg,Sundarananda Das. Vice President. Vaikuntha_edited.jpg. Vaikuntha Das. Vice ... ISKCON Hawaii. Welcomes you! Get Involved. SIgn Up for our Newsletter. Stay ...
Sukadeva Swami,https://audio.iskcondesiretree.com/02_-_ISKCON_Swamis/ISKCON_Swamis_-_R_to_Y/His_Holiness_Sukadeva_Swami/_folderOpenImage.jpg,"... Sukadeva Swami has approached the South Indian Divisional Council for approval as an ISKCON initiating guru. He is originally from Andhra Pradesh, joined in ..."
Umapati Das,https://hktv.in/wp-content/uploads/2017/08/Umapati-Swami.jpg,"As Umapati Dasa is no longer an ISKCON spiritual authority or member, devotees of ISKCON should not promote Umapati Dasa as representing ISKCON ..."
Vaisesika Das,https://iskconboston.org/sites/default/files/people_photo/vaisesika1.jpg,Discover what inspired Vaisesika Dasa's spiritual journey as he recounts the pivotal moments that shaped his passion for sharing Bhakti Yoga with the world.
Varsana Swami,https://iskconnews.org/media/images/2020/10-Oct/varsana.png,"Welcome. With her every breath, our Mother Earth beckons us “listen, awaken, experience, and behold the magnificence of our Lord's creation”."
Vatsala Das,https://i.ytimg.com/vi/IuKo0JzJRRg/hqdefault.jpg?v=5e1d32da,"Vatsala: My friend Vatsara, he came to visit me in San Francisco, and we started going to different spiritual communities. By this time, I had ..."
Vasu Srestha Das,https://i.ytimg.com/vi/LUGUXUd43QI/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLAdkyZ-X_NH_SntbGof3X3ffJi9lw,"Vasu Srestha Das Vasu Srestha Das, disciple of Jayapataka Swami, has completed the procedure for commencing the service of diksa-guru in ISKCON."
Vedavyasapriya Swami,https://i0.wp.com/www.vvpswami.com/wp-content/uploads/2024/09/image-1846.png?fit=800%2C800&ssl=1,"His Holiness Vedavyasapriya Swami Maharaja has dedicated his life to spreading the teachings of Krishna Consciousness. Through this app, we bring his wisdom, ..."
Virabahu Das,https://gbc.iskcon.org/wp-content/uploads/2011/12/virabahu-das.jpg,As one of the founding members of ISKCON in that country Virabahu Dasa arranged for the Yoga Society he was attending to become the initial ISKCON outreach ...
Yadunandana Swami,https://upload.wikimedia.org/wikipedia/commons/d/d0/Satsvarupa-das-goswami-yadunandana-swami.jpg,"Yadunandana Swami, Principal of Bhaktivedanta College, is the first Spanish second generation sannyasi of ISKCON. He was approved by ISKCON's GBC body, ..."
Yamunacarya Das Goswami,https://i.scdn.co/image/ab6765630000ba8aedf881f8435824462649f528,Yamunacarya Das Goswami é discípulo de Hridayananda Das Goswami e reconhecido na ISKCON Brasil por ser exímio conhecedor da filosofia e literatura védicas.
